code,clientType,registrationMode,planName,duration,country,netSales,netProfit,gender,age
JZI,Premium,Online,Z,7,"KOREA, REPUBLIC OF",45,15.75,M,53
JZI,Premium,Online,Z,177,AUSTRALIA,0,15.75,M,30
JZI,Premium,Online,Z,45,CANADA,183,64.05,M,63
JZI,Premium,Online,Z,126,UNITED STATES,121,42.35,M,27
CCR,Basic,Offline,M,102,MALAYSIA,29,9.57,F,25
EPX,Basic,Offline,B,67,SPAIN,104,0,,118
JZI,Premium,Online,Z,2,THAILAND,26,9.1,,118
CCR,Basic,Offline,M,86,CHINA,50,16.5,F,72
ART,Premium,Online,Z,62,HONG KONG,61,21.35,F,118
C2B,Premium,Online,J,50,SINGAPORE,53.5,13.38,F,36
C2B,Premium,Online,J,13,SINGAPORE,94,23.5,F,29
C2B,Premium,Online,J,163,SINGAPORE,17,4.25,M,78
C2B,Premium,Online,J,17,SINGAPORE,13.5,3.38,F,27
C2B,Premium,Online,J,100,SINGAPORE,11.5,2.88,M,51
C2B,Premium,Online,J,23,SINGAPORE,34.5,8.63,F,28
C2B,Premium,Online,J,24,SINGAPORE,72,18,F,30
C2B,Premium,Online,J,3,SINGAPORE,13.5,3.38,M,26
C2B,Premium,Online,J,28,SINGAPORE,34.5,8.63,F,73
C2B,Premium,Online,J,24,SINGAPORE,72,18,M,39
C2B,Premium,Online,J,132,SINGAPORE,29.5,7.38,M,59
C2B,Premium,Online,J,11,SINGAPORE,47,11.75,M,33
C2B,Premium,Online,J,6,SINGAPORE,13.5,3.38,F,74
C2B,Premium,Online,J,16,SINGAPORE,29.5,7.38,M,25
C2B,Premium,Online,J,13,SINGAPORE,29.5,7.38,F,30
C2B,Premium,Online,J,12,SINGAPORE,29.5,7.38,M,30
C2B,Premium,Online,J,12,SINGAPORE,29.5,7.38,F,29
C2B,Premium,Online,J,31,SINGAPORE,77,19.25,F,25
C2B,Premium,Online,J,15,SINGAPORE,29.5,7.38,M,23
C2B,Premium,Online,J,5,SINGAPORE,13.5,3.38,F,33
C2B,Premium,Online,R,145,SINGAPORE,18.5,4.63,F,38
C2B,Premium,Online,R,21,SINGAPORE,72,18,M,37
C2B,Premium,Online,R,10,SINGAPORE,33.5,8.38,M,28
C2B,Premium,Online,R,8,SINGAPORE,25,6.25,F,27
C2B,Premium,Online,R,44,SINGAPORE,63.5,15.88,F,25
C2B,Premium,Online,R,30,SINGAPORE,67,16.75,F,53
C2B,Premium,Online,R,30,SINGAPORE,84.5,21.13,F,31
C2B,Premium,Online,R,4,SINGAPORE,18.5,4.63,M,34
C2B,Premium,Online,E,373,SINGAPORE,252.85,63.21,M,56
C2B,Premium,Online,E,365,SINGAPORE,187.85,46.96,F,42
C2B,Premium,Online,E,365,SINGAPORE,187.85,46.96,F,28
C2B,Premium,Online,E,365,SINGAPORE,252.85,63.21,F,48
C2B,Premium,Online,E,364,SINGAPORE,252.85,63.21,M,67
CWT,Basic,Online,Q,18,AUSTRALIA,39.6,23.76,,30
CWT,Basic,Online,Q,25,AUSTRALIA,39.6,23.76,,30
CWT,Basic,Online,Q,4,MALAYSIA,29.7,17.82,,45
CWT,Basic,Online,Q,7,MALAYSIA,49.5,29.7,,38
CWT,Basic,Online,Q,9,MALAYSIA,19.8,11.88,,32
CWT,Basic,Online,Q,9,AUSTRALIA,49.5,29.7,,62
CWT,Basic,Online,Q,10,THAILAND,29.7,17.82,,44
CWT,Basic,Online,Q,57,UNITED KINGDOM,89.1,53.46,,31
CWT,Basic,Online,Q,129,AUSTRALIA,49.5,29.7,,45
CWT,Basic,Online,Q,63,CANADA,69.3,41.58,,45
CWT,Basic,Online,Q,38,JAPAN,39.6,23.76,,32
CWT,Basic,Online,Q,8,THAILAND,29.7,17.82,,45
CWT,Basic,Online,Q,4,THAILAND,19.8,11.88,,40
CWT,Basic,Online,Q,118,SPAIN,0,5.94,,31
CWT,Basic,Online,Q,57,AUSTRALIA,59.4,35.64,,61
CWT,Basic,Online,Q,18,ITALY,0,23.76,,33
CWT,Basic,Online,Q,18,ITALY,39.6,23.76,,33
CWT,Basic,Online,Q,57,AUSTRALIA,59.4,35.64,,28
CWT,Basic,Online,Q,128,INDONESIA,39.6,23.76,,31
CWT,Basic,Online,Q,195,UNITED KINGDOM,29.7,17.82,,27
CWT,Basic,Online,Q,12,UNITED KINGDOM,39.6,23.76,,55
CWT,Basic,Online,Q,34,THAILAND,59.4,35.64,,45
CWT,Basic,Online,Q,22,AUSTRALIA,59.4,35.64,,34
CWT,Basic,Online,Q,9,INDONESIA,39.6,23.76,,45
CWT,Basic,Online,Q,2,MALAYSIA,9.9,5.94,,47
CWT,Basic,Online,Q,7,MALAYSIA,29.7,17.82,,33
CWT,Basic,Online,Q,96,UNITED KINGDOM,49.5,29.7,,31
CWT,Basic,Online,Q,142,THAILAND,29.7,17.82,,52
CWT,Basic,Online,Q,54,THAILAND,49.5,29.7,,39
CWT,Basic,Online,Q,17,AUSTRALIA,138.6,83.16,,31
EPX,Basic,Online,B,8,SINGAPORE,20,0,,51
EPX,Basic,Online,B,33,HONG KONG,20,0,,36
EPX,Basic,Online,B,24,THAILAND,38,0,,36
EPX,Basic,Online,B,9,THAILAND,23,0,,37
EPX,Basic,Online,B,14,MALAYSIA,20,0,,36
EPX,Basic,Online,B,7,HONG KONG,37,0,,36
EPX,Basic,Online,B,7,CHINA,80,0,,36
EPX,Basic,Online,B,198,PERU,112,0,,46
EPX,Basic,Online,B,68,CROATIA,151,0,,36
EPX,Basic,Online,B,25,SWITZERLAND,112,0,,36
EPX,Basic,Online,B,31,SRI LANKA,32,0,,36
EPX,Basic,Online,B,16,PHILIPPINES,41,0,,36
EPX,Basic,Online,B,11,NORWAY,29,0,,36
EPX,Basic,Online,B,7,THAILAND,20,0,,37
EPX,Basic,Online,B,6,HONG KONG,44,0,,36
EPX,Basic,Online,B,79,INDIA,35,0,,36
EPX,Basic,Online,B,142,JAPAN,29,0,,36
EPX,Basic,Online,B,63,THAILAND,51,0,,36
EPX,Basic,Online,B,86,UNITED STATES,112,0,,44
EPX,Basic,Online,B,80,CHINA,32,0,,36
EPX,Basic,Online,B,11,AUSTRALIA,67,0,,33
EPX,Basic,Online,B,19,UNITED STATES,104,0,,52
EPX,Basic,Online,B,101,VIET NAM,31,0,,36
EPX,Basic,Online,B,14,CHINA,44,0,,36
EPX,Basic,Online,B,10,MYANMAR,28,0,,36
EPX,Basic,Online,K,4,THAILAND,23,0,,36
EPX,Basic,Online,K,5,PHILIPPINES,0,0,,48
EPX,Basic,Online,K,4,PHILIPPINES,80,0,,48
EPX,Basic,Online,K,48,UNITED STATES,10,0,,46
EPX,Basic,Online,K,5,UNITED STATES,17,0,,51
EPX,Basic,Online,K,8,INDONESIA,27,0,,36
EPX,Basic,Online,K,161,THAILAND,15,0,,36
EPX,Basic,Online,K,50,PAKISTAN,11,0,,36
EPX,Basic,Online,K,18,INDIA,15,0,,36
EPX,Basic,Online,K,53,JAPAN,37,0,,36
EPX,Basic,Online,K,14,INDIA,10,0,,36
EPX,Basic,Online,K,6,AUSTRALIA,10,0,,36
EPX,Basic,Online,K,17,INDIA,23,0,,36
EPX,Basic,Online,K,13,INDIA,18,0,,36
EPX,Basic,Online,K,1,SINGAPORE,11,0,,47
EPX,Basic,Online,K,14,INDIA,10,0,,36
EPX,Basic,Online,K,1,MALAYSIA,10,0,,36
EPX,Basic,Online,K,16,INDIA,10,0,,36
EPX,Basic,Online,K,24,MALAYSIA,10,0,,36
EPX,Basic,Online,K,11,INDIA,37,0,,36
EPX,Basic,Online,K,27,CANADA,26,0,,37
EPX,Basic,Online,K,24,CHINA,40,0,,36
EPX,Basic,Online,K,11,"TAIWAN, PROVINCE OF CHINA",10,0,,36
EPX,Basic,Online,K,17,CHINA,24,0,,36
EPX,Basic,Online,K,5,CHINA,16,0,,36
EPX,Basic,Online,K,198,NORWAY,79,0,,36
EPX,Basic,Online,K,2,UNITED STATES,80,0,,20
EPX,Basic,Online,K,34,PHILIPPINES,13,0,,36
EPX,Basic,Online,K,8,SINGAPORE,20,0,,51
EPX,Basic,Online,K,2,BANGLADESH,14,0,,36
EPX,Basic,Online,K,27,PHILIPPINES,16,0,,36
EPX,Basic,Online,K,35,ISRAEL,59,0,,36
EPX,Basic,Online,K,11,SINGAPORE,12,0,,36
EPX,Basic,Online,K,36,JAPAN,10,0,,36
EPX,Basic,Online,K,5,BANGLADESH,10,0,,32
EPX,Basic,Online,K,16,CANADA,80,0,,41
EPX,Basic,Online,K,31,THAILAND,17,0,,53
EPX,Basic,Online,K,53,UNITED STATES,10,0,,25
EPX,Basic,Online,K,5,INDONESIA,24,0,,36
EPX,Basic,Online,A,2,SINGAPORE,20,0,,38
EPX,Basic,Online,A,1,SINGAPORE,20,0,,36
EPX,Basic,Online,A,3,SINGAPORE,20,0,,36
EPX,Basic,Online,A,20,INDONESIA,21,0,,36
EPX,Basic,Online,A,2,MALAYSIA,20,0,,36
EPX,Basic,Online,A,7,SINGAPORE,61,0,,36
EPX,Basic,Online,A,6,SINGAPORE,20,0,,36
JWT,Premium,Online,Z,11,INDIA,78,31.2,M,118
KML,Basic,Online,Z,26,INDONESIA,28,10.64,F,48
RAB,Premium,Online,Z,44,BRUNEI DARUSSALAM,15,6,,31
RAB,Premium,Online,Z,24,BRUNEI DARUSSALAM,15,6,M,54
RAB,Premium,Online,Z,34,BRUNEI DARUSSALAM,15,6,,36
RAB,Premium,Online,Z,4,BRUNEI DARUSSALAM,15,6,M,33
RAB,Premium,Online,Z,6,BRUNEI DARUSSALAM,15,6,M,35
RAB,Premium,Online,Z,10,BRUNEI DARUSSALAM,15,6,,36
SSI,Premium,Online,W,15,SINGAPORE,15.01,4.21,,48
SSI,Premium,Online,W,21,SINGAPORE,0.74,0.21,,48
SSI,Premium,Online,W,21,SINGAPORE,0.74,0.21,,48
SSI,Premium,Online,W,21,SINGAPORE,0.74,0.21,,48
SSI,Premium,Online,W,15,SINGAPORE,0.71,0.2,,48
JZI,Premium,Online,I,5,MALAYSIA,18,6.3,M,59
JZI,Premium,Online,I,14,MYANMAR,33,11.55,F,44
JZI,Premium,Online,I,23,MALAYSIA,18,6.3,M,54
JZI,Premium,Online,I,12,CHINA,22,7.7,M,58
JZI,Premium,Online,I,6,CHINA,22,7.7,F,30
JZI,Premium,Online,I,19,THAILAND,22,7.7,M,35
JZI,Premium,Online,I,21,MALAYSIA,22,7.7,M,45
JZI,Premium,Online,I,12,THAILAND,18,6.3,M,45
JZI,Premium,Online,I,16,INDIA,35,12.25,M,37
JZI,Premium,Online,I,110,CHINA,26,9.1,F,38
JZI,Premium,Online,I,17,INDONESIA,22,7.7,M,47
JZI,Premium,Online,I,21,INDONESIA,22,7.7,M,30
JZI,Premium,Online,I,36,MYANMAR,37,12.95,F,33
JZI,Premium,Online,I,8,HONG KONG,22,7.7,M,49
JZI,Premium,Offline,I,16,INDONESIA,37,12.95,,118
CCR,Basic,Offline,M,100,MALAYSIA,29,9.57,F,10
CCR,Basic,Offline,M,177,MALAYSIA,29,9.57,M,53
ART,Premium,Online,Z,7,SPAIN,59,20.65,F,118
ART,Premium,Online,Z,21,MALAYSIA,34,11.9,M,118
C2B,Premium,Online,J,64,SINGAPORE,53.5,13.38,M,37
C2B,Premium,Online,J,61,SINGAPORE,83.5,20.88,F,24
C2B,Premium,Online,J,9,SINGAPORE,13.5,3.38,F,27
C2B,Premium,Online,J,16,SINGAPORE,47,11.75,F,25
C2B,Premium,Online,J,7,SINGAPORE,23.5,5.88,M,52
C2B,Premium,Online,J,18,SINGAPORE,53.5,13.38,F,25
C2B,Premium,Online,J,11,SINGAPORE,23.5,5.88,F,33
C2B,Premium,Online,J,4,SINGAPORE,13.5,3.38,M,24
C2B,Premium,Online,J,4,SINGAPORE,13.5,3.38,F,25
C2B,Premium,Online,J,47,SINGAPORE,113,28.25,F,53
C2B,Premium,Online,J,22,SINGAPORE,53.5,13.38,F,28
C2B,Premium,Online,J,209,SINGAPORE,317,79.25,F,22
C2B,Premium,Online,J,9,SINGAPORE,17,4.25,F,48
C2B,Premium,Online,J,4,SINGAPORE,13.5,3.38,F,25
C2B,Premium,Online,R,73,SINGAPORE,144,36,F,43
C2B,Premium,Online,R,45,SINGAPORE,72,18,F,58
C2B,Premium,Online,R,33,SINGAPORE,100.5,25.13,M,25
C2B,Premium,Online,R,57,SINGAPORE,63.5,15.88,F,38
C2B,Premium,Online,E,380,SINGAPORE,252.85,63.21,M,34
CWT,Basic,Online,Q,16,MALAYSIA,29.7,17.82,,31
CWT,Basic,Online,Q,189,AUSTRALIA,59.4,35.64,,54
CWT,Basic,Online,Q,8,MALAYSIA,39.6,23.76,,46
CWT,Basic,Online,Q,133,AUSTRALIA,69.3,41.58,,46
CWT,Basic,Online,Q,19,UNITED KINGDOM,79.2,47.52,,61
CWT,Basic,Online,Q,55,AUSTRALIA,69.3,41.58,,28
CWT,Basic,Online,Q,9,AUSTRALIA,29.7,17.82,,53
CWT,Basic,Online,Q,8,AUSTRALIA,49.5,29.7,,45
CWT,Basic,Online,Q,124,AUSTRALIA,69.3,41.58,,41
CWT,Basic,Online,Q,10,"TAIWAN, PROVINCE OF CHINA",9.9,5.94,,31
CWT,Basic,Online,Q,12,AUSTRALIA,69.3,41.58,,48
CWT,Basic,Online,Q,36,UNITED KINGDOM,0,166.32,,46
CWT,Basic,Online,Q,18,AUSTRALIA,79.2,47.52,,31
CWT,Basic,Online,Q,17,FRANCE,29.7,17.82,,51
CWT,Basic,Online,Q,39,UNITED KINGDOM,39.6,23.76,,31
CWT,Basic,Online,Q,16,UNITED KINGDOM,0,65.34,,30
CWT,Basic,Online,Q,56,THAILAND,29.7,17.82,,41
CWT,Basic,Online,Q,52,AUSTRALIA,59.4,35.64,,37
CWT,Basic,Online,Q,4,"KOREA, REPUBLIC OF",0,17.82,,29
CWT,Basic,Online,Q,47,MALAYSIA,0,23.76,,56
CWT,Basic,Online,Q,6,THAILAND,29.7,17.82,,32
CWT,Basic,Online,Q,23,AUSTRALIA,49.5,29.7,,34
CWT,Basic,Online,Q,27,NETHERLANDS,207.9,124.74,,58
EPX,Basic,Online,B,73,CANADA,112,0,,54
EPX,Basic,Online,B,7,VIET NAM,35,0,,36
EPX,Basic,Online,B,47,SINGAPORE,21,0,,36
EPX,Basic,Online,B,12,JAPAN,64,0,,36
EPX,Basic,Online,B,2,MALAYSIA,20,0,,36
EPX,Basic,Online,B,14,THAILAND,22,0,,36
EPX,Basic,Online,B,64,SINGAPORE,25,0,,36
EPX,Basic,Online,B,6,MYANMAR,20,0,,36
EPX,Basic,Online,B,7,INDONESIA,32,0,,36
EPX,Basic,Online,B,57,INDONESIA,20,0,,36
EPX,Basic,Online,B,61,FRANCE,20,0,,36
EPX,Basic,Online,B,37,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,7,PHILIPPINES,31,0,,36
EPX,Basic,Online,B,41,INDIA,38,0,,36
EPX,Basic,Online,B,39,"KOREA, REPUBLIC OF",44,0,,36
EPX,Basic,Online,B,40,"KOREA, REPUBLIC OF",43,0,,36
EPX,Basic,Online,B,9,MALAYSIA,38,0,,30
EPX,Basic,Online,B,76,"KOREA, REPUBLIC OF",112,0,,36
EPX,Basic,Online,B,8,MALAYSIA,23,0,,20
EPX,Basic,Online,B,8,SAUDI ARABIA,20,0,,36
EPX,Basic,Online,B,8,THAILAND,42,0,,36
EPX,Basic,Online,B,37,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,16,HONG KONG,30,0,,36
EPX,Basic,Online,B,85,INDONESIA,20,0,,36
EPX,Basic,Online,K,56,PHILIPPINES,44,0,,36
EPX,Basic,Online,K,55,THAILAND,34,0,,36
EPX,Basic,Online,K,129,SINGAPORE,80,0,,19
EPX,Basic,Online,K,10,SRI LANKA,21,0,,36
EPX,Basic,Online,K,197,PHILIPPINES,30,0,,36
EPX,Basic,Online,K,1,MALAYSIA,10,0,,36
EPX,Basic,Online,K,64,UNITED STATES,74,0,,24
EPX,Basic,Online,K,41,UNITED STATES,10,0,,45
EPX,Basic,Online,K,30,INDIA,14,0,,36
EPX,Basic,Online,K,23,THAILAND,43,0,,36
EPX,Basic,Online,K,6,MALAYSIA,10,0,,34
EPX,Basic,Online,K,44,SINGAPORE,24,0,,36
EPX,Basic,Online,K,20,CHINA,16,0,,36
EPX,Basic,Online,K,61,FRANCE,10,0,,36
EPX,Basic,Online,K,22,CHINA,20,0,,36
EPX,Basic,Online,K,24,CHINA,28,0,,36
EPX,Basic,Online,K,3,SINGAPORE,10,0,,36
EPX,Basic,Online,K,15,INDIA,20,0,,36
EPX,Basic,Online,K,6,INDIA,15,0,,36
EPX,Basic,Online,K,30,INDIA,21,0,,36
EPX,Basic,Online,K,58,SINGAPORE,67,0,,36
EPX,Basic,Online,K,304,VIET NAM,14,0,,36
EPX,Basic,Online,K,37,THAILAND,0,0,,36
EPX,Basic,Online,K,2,MALAYSIA,10,0,,21
EPX,Basic,Online,K,22,AUSTRALIA,12,0,,36
EPX,Basic,Online,K,14,THAILAND,10,0,,66
EPX,Basic,Online,K,66,SINGAPORE,28,0,,36
EPX,Basic,Online,K,67,UNITED STATES,10,0,,51
EPX,Basic,Online,K,42,UNITED STATES,75,0,,38
EPX,Basic,Online,K,141,JAPAN,24,0,,23
EPX,Basic,Online,A,2,UNITED STATES,109,0,,27
EPX,Basic,Online,A,9,SINGAPORE,20,0,,36
EPX,Basic,Online,A,50,UNITED STATES,110,0,,22
EPX,Basic,Online,A,9,SINGAPORE,47,0,,36
EPX,Basic,Online,A,11,SINGAPORE,20,0,,36
EPX,Basic,Online,A,29,SINGAPORE,20,0,,36
JWT,Premium,Online,Z,0,INDIA,93,37.2,M,118
KML,Basic,Online,P,39,ITALY,86,32.68,F,48
RAB,Premium,Online,Z,5,BRUNEI DARUSSALAM,15,6,M,55
RAB,Premium,Online,Z,10,BRUNEI DARUSSALAM,15,6,F,24
SSI,Premium,Online,W,147,SINGAPORE,2.47,0.69,,48
SSI,Premium,Online,W,22,SINGAPORE,5.08,1.43,,48
JZI,Premium,Online,I,1,CHINA,22,7.7,F,23
JZI,Premium,Online,I,15,CHINA,35,12.25,F,56
JZI,Premium,Online,I,17,THAILAND,22,7.7,M,56
JZI,Premium,Online,I,73,THAILAND,22,7.7,M,58
JZI,Premium,Online,I,58,THAILAND,22,7.7,M,54
JZI,Premium,Online,I,11,CHINA,26,9.1,M,66
JZI,Premium,Online,I,4,MALAYSIA,18,6.3,M,51
JZI,Premium,Online,I,6,HONG KONG,22,7.7,M,55
JZI,Premium,Online,I,26,CHINA,40,14,F,46
JZI,Premium,Online,I,61,THAILAND,33,11.55,F,53
JZI,Premium,Online,I,30,THAILAND,22,7.7,M,55
CWT,Basic,Offline,Q,45,UNITED STATES,39.6,23.76,,32
EPX,Basic,Offline,B,4,THAILAND,41,0,,118
C2B,Premium,Online,J,48,SINGAPORE,113,28.25,F,54
C2B,Premium,Online,J,21,SINGAPORE,11.5,2.88,F,30
C2B,Premium,Online,J,20,SINGAPORE,34.5,8.63,F,28
C2B,Premium,Online,J,174,SINGAPORE,13.5,3.38,M,37
C2B,Premium,Online,J,33,SINGAPORE,50.5,12.63,M,53
C2B,Premium,Online,J,12,SINGAPORE,23,5.75,F,28
C2B,Premium,Online,J,32,SINGAPORE,62,15.5,F,45
C2B,Premium,Online,J,29,SINGAPORE,23.5,5.88,F,25
C2B,Premium,Online,J,6,SINGAPORE,13.5,3.38,M,30
C2B,Premium,Online,J,5,SINGAPORE,18,4.5,M,33
C2B,Premium,Online,J,55,SINGAPORE,94.5,23.63,F,24
C2B,Premium,Online,R,2,SINGAPORE,30,7.5,M,44
C2B,Premium,Online,R,35,SINGAPORE,78.5,19.63,M,16
C2B,Premium,Online,R,10,SINGAPORE,41.5,10.38,M,61
C2B,Premium,Online,R,11,SINGAPORE,41.5,10.38,F,40
C2B,Premium,Online,R,96,SINGAPORE,165,41.25,M,20
C2B,Premium,Online,R,20,SINGAPORE,63.5,15.88,F,31
C2B,Premium,Online,R,9,SINGAPORE,41.5,10.38,M,30
C2B,Premium,Online,R,5,SINGAPORE,18.5,4.63,F,14
C2B,Premium,Online,N,13,SINGAPORE,60,15,M,53
C2B,Premium,Online,E,368,SINGAPORE,252.85,63.21,F,33
C2B,Premium,Online,E,373,SINGAPORE,252.85,63.21,F,28
CWT,Basic,Online,Q,9,INDONESIA,0,17.82,,31
CWT,Basic,Online,Q,34,SLOVENIA,128.7,77.22,,49
CWT,Basic,Online,Q,11,AUSTRALIA,59.4,35.64,,55
CWT,Basic,Online,Q,40,BULGARIA,108.9,65.34,,31
CWT,Basic,Online,Q,29,MALAYSIA,29.7,17.82,,31
CWT,Basic,Online,Q,38,CROATIA,0,23.76,,64
CWT,Basic,Online,Q,48,CROATIA,99,59.4,,64
CWT,Basic,Online,Q,61,NEW ZEALAND,158.4,95.04,,37
CWT,Basic,Online,Q,53,AUSTRALIA,69.3,41.58,,31
CWT,Basic,Online,Q,14,SRI LANKA,89.1,53.46,,31
CWT,Basic,Online,Q,45,MALAYSIA,29.7,17.82,,30
CWT,Basic,Online,Q,50,AUSTRALIA,79.2,47.52,,37
CWT,Basic,Online,Q,28,MALAYSIA,29.7,17.82,,33
CWT,Basic,Online,Q,9,THAILAND,29.7,17.82,,36
CWT,Basic,Online,Q,27,CANADA,89.1,53.46,,51
CWT,Basic,Online,Q,7,MALAYSIA,29.7,17.82,,38
CWT,Basic,Online,Q,69,AUSTRALIA,59.4,35.64,,40
CWT,Basic,Online,Q,6,CANADA,69.3,41.58,,31
CWT,Basic,Online,Q,5,PORTUGAL,29.7,17.82,,31
CWT,Basic,Online,Q,54,AUSTRALIA,69.3,41.58,,55
CWT,Basic,Online,Q,63,AUSTRALIA,89.1,53.46,,34
CWT,Basic,Online,Q,39,JAPAN,0,41.58,,25
CWT,Basic,Online,Q,35,SWITZERLAND,158.4,95.04,,31
CWT,Basic,Online,Q,7,THAILAND,49.5,29.7,,26
CWT,Basic,Online,Q,6,MALAYSIA,0,11.88,,41
CWT,Basic,Online,Q,3,MALAYSIA,29.7,17.82,,33
CWT,Basic,Online,Q,19,NORWAY,108.9,65.34,,57
CWT,Basic,Online,Q,61,THAILAND,39.6,23.76,,51
EPX,Basic,Online,B,6,THAILAND,88,0,,36
EPX,Basic,Online,B,9,"TAIWAN, PROVINCE OF CHINA",64,0,,36
EPX,Basic,Online,B,194,MYANMAR,20,0,,36
EPX,Basic,Online,B,70,MYANMAR,20,0,,36
EPX,Basic,Online,B,47,BRAZIL,112,0,,36
EPX,Basic,Online,B,28,INDONESIA,30,0,,36
EPX,Basic,Online,B,5,SINGAPORE,86,0,,36
EPX,Basic,Online,B,9,HONG KONG,89,0,,36
EPX,Basic,Online,B,8,THAILAND,0,0,,28
EPX,Basic,Online,B,15,THAILAND,31,0,,33
EPX,Basic,Online,B,21,UNITED STATES,83,0,,35
EPX,Basic,Online,B,59,"TAIWAN, PROVINCE OF CHINA",22,0,,36
EPX,Basic,Online,B,20,THAILAND,33,0,,36
EPX,Basic,Online,B,11,VIET NAM,25,0,,36
EPX,Basic,Online,B,3,THAILAND,20,0,,35
EPX,Basic,Online,B,43,MALAYSIA,20,0,,39
EPX,Basic,Online,B,34,THAILAND,22,0,,36
EPX,Basic,Online,B,16,INDIA,36,0,,36
EPX,Basic,Online,B,11,CHINA,67,0,,36
EPX,Basic,Online,B,5,CHINA,47,0,,36
EPX,Basic,Online,B,63,UNITED STATES,98,0,,50
EPX,Basic,Online,B,40,UNITED KINGDOM,100,0,,36
EPX,Basic,Online,B,11,MALAYSIA,20,0,,36
EPX,Basic,Online,B,17,HONG KONG,20,0,,36
EPX,Basic,Online,B,13,MALAYSIA,20,0,,36
EPX,Basic,Online,B,12,THAILAND,20,0,,40
EPX,Basic,Online,K,13,PHILIPPINES,10,0,,35
EPX,Basic,Online,K,160,SRI LANKA,26,0,,36
EPX,Basic,Online,K,58,HONG KONG,20,0,,36
EPX,Basic,Online,K,59,CHINA,30,0,,36
EPX,Basic,Online,K,20,JAPAN,36,0,,36
EPX,Basic,Online,K,63,UNITED KINGDOM,69,0,,36
EPX,Basic,Online,K,1,SINGAPORE,13,0,,36
EPX,Basic,Online,K,24,HONG KONG,13,0,,36
EPX,Basic,Online,K,148,UNITED ARAB EMIRATES,25,0,,36
EPX,Basic,Online,K,28,CAMBODIA,31,0,,36
EPX,Basic,Online,K,14,CHINA,46,0,,36
EPX,Basic,Online,K,303,VIET NAM,14,0,,36
EPX,Basic,Online,K,5,"KOREA, REPUBLIC OF",54,0,,36
EPX,Basic,Online,K,7,INDIA,10,0,,36
EPX,Basic,Online,K,42,AUSTRALIA,39,0,,36
EPX,Basic,Online,K,2,INDIA,10,0,,36
EPX,Basic,Online,K,36,CHINA,35,0,,36
EPX,Basic,Online,K,25,CANADA,0,0,,29
EPX,Basic,Online,K,4,UNITED STATES,54,0,,39
EPX,Basic,Online,K,3,PHILIPPINES,10,0,,36
EPX,Basic,Online,K,6,SINGAPORE,10,0,,36
EPX,Basic,Online,K,21,SINGAPORE,11,0,,27
EPX,Basic,Online,K,84,HONG KONG,17,0,,36
EPX,Basic,Online,K,3,BANGLADESH,14,0,,36
EPX,Basic,Online,K,20,SINGAPORE,80,0,,46
EPX,Basic,Online,K,31,UNITED STATES,10,0,,27
EPX,Basic,Online,K,8,MALAYSIA,32,0,,36
EPX,Basic,Online,K,22,SINGAPORE,23,0,,36
EPX,Basic,Online,K,6,PHILIPPINES,30,0,,36
EPX,Basic,Online,K,41,THAILAND,10,0,,36
EPX,Basic,Online,K,3,SINGAPORE,10,0,,36
EPX,Basic,Online,K,34,MONGOLIA,24,0,,36
EPX,Basic,Online,K,41,"KOREA, REPUBLIC OF",34,0,,36
EPX,Basic,Online,K,7,SINGAPORE,21,0,,36
EPX,Basic,Online,K,4,VIET NAM,16,0,,36
EPX,Basic,Online,A,14,THAILAND,20,0,,32
EPX,Basic,Online,A,2,SINGAPORE,20,0,,45
EPX,Basic,Online,A,188,GERMANY,20,0,,36
EPX,Basic,Online,A,75,VIET NAM,20,0,,36
EPX,Basic,Online,A,1,CHINA,20,0,,36
EPX,Basic,Online,A,21,UNITED STATES,20,0,,20
EPX,Basic,Online,A,15,CHINA,40,0,,36
EPX,Basic,Online,A,13,CROATIA,20,0,,36
EPX,Basic,Online,A,2,VIET NAM,20,0,,36
EPX,Basic,Online,A,3,SINGAPORE,20,0,,36
EPX,Basic,Online,A,13,UNITED ARAB EMIRATES,70,0,,36
EPX,Basic,Online,A,12,MALAYSIA,20,0,,46
EPX,Basic,Online,A,4,CHINA,20,0,,36
EPX,Basic,Online,A,7,MALDIVES,22,0,,36
EPX,Basic,Online,A,3,PHILIPPINES,20,0,,36
JWT,Premium,Online,Z,77,INDIA,60,24,F,118
KML,Basic,Online,Z,7,INDONESIA,28,10.64,F,48
KML,Basic,Online,Z,6,INDONESIA,28,10.64,M,48
RAB,Premium,Online,Z,2,BRUNEI DARUSSALAM,15,6,,35
SSI,Premium,Online,W,125,SINGAPORE,10.04,2.81,,48
SSI,Premium,Online,W,118,SINGAPORE,13.12,3.68,,48
SSI,Premium,Online,W,196,SINGAPORE,0.19,0.05,,48
JZI,Premium,Online,I,7,MALAYSIA,18,6.3,M,73
JZI,Premium,Online,I,5,CHINA,22,7.7,M,48
JZI,Premium,Online,I,21,CHINA,40,14,M,44
JZI,Premium,Online,Z,52,UNITED STATES,121,42.35,F,36
CBH,Basic,Offline,M,154,MALAYSIA,29,9.57,F,25
ART,Premium,Online,C,18,PHILIPPINES,34.53,12.09,M,48
C2B,Premium,Online,J,7,SINGAPORE,13.5,3.38,F,49
C2B,Premium,Online,J,9,SINGAPORE,11.5,2.88,M,29
